"Symbol","Gene_Symbol","TR.MC.3","TR.MC.2","TR.MC.1","NCM.2","NCM.1","DC.3","DC.2","DC.1"
"ENSMUSG00000078635","1700028N14Rik",1.053839873,1.856548469,0.78818231,18.64432275,27.69634656,3.570236367,1.753415063,1.559516106
"ENSMUSG00000033053","1700028P14Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000086823","1700028P15Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000100759","1700029B22Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000102834","1700029B24Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000100557","1700029E06Rik",0,0.064018913,0.168896209,0.14071187,0.436162938,0,0.241850354,0
"ENSMUSG00000052075","1700029F12Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000031452","1700029H14Rik",0.123981162,0.128037825,0.337792418,0,0,0.428428364,0.241850354,0.194939513
"ENSMUSG00000044916","1700029I15Rik",0.743886969,0.320094564,0.6192861,0,0,0.142809455,0.36277553,0.259919351
"ENSMUSG00000099968","1700029J03Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000071103","1700029J07Rik",0.495924646,0.576170215,0.225194946,0,0,0.357023637,0.36277553,0.129959675
"ENSMUSG00000101189","1700029M03Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000086788","1700029M20Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000098144","1700029N11Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000061633","1700029P11Rik",0,0,0.056298736,0,0,0,0,0
"ENSMUSG00000085333","1700030A11Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000091071","1700030C10Rik",0.123981162,0,0.394091155,0,0,0.071404727,0.181387765,0
"ENSMUSG00000099759","1700030C10Rik",1.735736262,1.472434993,2.083053247,0,1.671957929,0.428428364,0.846476237,0.519838702
"ENSMUSG00000086459","1700030C12Rik",0,0,0,0,0.072693823,0.071404727,0,0
"ENSMUSG00000087148","1700030C14Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000099869","1700030F04Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000103387","1700030I03Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000031847","1700030J22Rik",1.549764519,1.792529556,1.294870937,0,1.671957929,1.213880365,1.692952475,1.949395132
"ENSMUSG00000052794","1700030K09Rik",3.409481943,3.969172589,3.377924185,0.14071187,0.436162938,0.856856728,3.083592007,1.624495943
"ENSMUSG00000099508","1700030L20Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000097424","1700030M09Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000100969","1700030N03Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000100198","1700030O20Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000092239","1700031A10Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000032894","1700031F05Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000047046","1700031F10Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000099863","1700031L13Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000099353","1700031M16Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000100315","1700031P21Rik",0,0,0,0,0,0,0,0.129959675
"ENSMUSG00000097302","1700034B16Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000024532","1700034E13Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000097962","1700034G24Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000055833","1700034H15Rik",0.309952904,0.064018913,0.112597473,0.070355935,0,0.357023637,0.241850354,0.129959675
"ENSMUSG00000074619","1700034I23Rik",0.061990581,0,0,0,0,0,0.120925177,0
"ENSMUSG00000103287","1700034J04Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000040163","1700034J05Rik",0.061990581,0,0.112597473,0,0,0.571237819,0.181387765,0.064979838
"ENSMUSG00000100294","1700034K08Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000029867","1700034O15Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000097893","1700034P13Rik",0.247962323,0.192056738,0.112597473,0.422135609,4.579710849,0.499833091,0.060462588,0.58481854
"ENSMUSG00000095956","1700036A12Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000099995","1700036G14Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000086185","1700036O09Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000085542","1700037C06Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000005983","1700037C18Rik",3.409481943,3.969172589,3.321625448,6.47274601,0.654244407,2.927593821,2.841741654,3.119032211
"ENSMUSG00000097540","1700037F24Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000027327","1700037H04Rik",28.57765774,28.10430269,27.02339348,11.39766145,14.68415224,14.3523502,16.44582404,18.51925375
"ENSMUSG00000070568","1700039E15Rik",0.123981162,0,0,0,0,0,0,0
"ENSMUSG00000092369","1700039E22Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000102536","1700039I01Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000097933","1700039M10Rik",0,0,0,0,0,0.142809455,0.120925177,0
"ENSMUSG00000104086","1700039M15Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000097515","1700040D17Rik",0.433934065,0.192056738,0.281493682,0,0,0.142809455,0,0.194939513
"ENSMUSG00000100667","1700040F15Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000101568","1700040F17Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000103840","1700040K01Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000019945","1700040L02Rik",0.309952904,0.256075651,0.112597473,0,0,0,0,0.129959675
"ENSMUSG00000100282","1700041C23Rik",0.061990581,0,0,0,0,0,0,0
"ENSMUSG00000054822","1700041G16Rik",0.185971742,0.320094564,0.450389891,0,2.035427044,0.428428364,0.302312942,0.259919351
"ENSMUSG00000087010","1700041M05Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000100857","1700041M19Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000078593","1700042G07Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000087044","1700042G15Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000086391","1700042O10Rik",0,0.064018913,0,0,0,0,0,0.129959675
"ENSMUSG00000099911","1700044C05Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000100297","1700044K03Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000078492","1700045H11Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000104526","1700045I11Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000085561","1700046C09Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000085437","1700047A11Rik",0.123981162,0.064018913,0,1.688542438,0,0,0,0
"ENSMUSG00000085549","1700047F07Rik",0.061990581,0,0.112597473,0,0,0,0,0
"ENSMUSG00000099349","1700047G03Rik",0.185971742,0.064018913,0.056298736,0,0,0.357023637,0.060462588,0.194939513
"ENSMUSG00000094103","1700047I17Rik2",2.41763265,1.984586294,1.970455774,0.28142374,0.799632053,2.998998549,2.418503535,2.469233834
"ENSMUSG00000087347","1700047K16Rik",0.123981162,0.064018913,0.225194946,0,0.654244407,0.428428364,0.241850354,0.064979838
"ENSMUSG00000101762","1700047L14Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000100147","1700047M11Rik",24.36229825,27.59215138,28.03677073,6.261678206,0.436162938,0,0,0
"ENSMUSG00000102356","1700047N06Rik",0.061990581,0,0.056298736,0,0,0,0,0
"ENSMUSG00000085637","1700048M11Rik",0,0,0,0,0,0,0,0.259919351
"ENSMUSG00000043773","1700048O20Rik",0.061990581,0.192056738,0.056298736,0,0.072693823,0,0.181387765,0.58481854
"ENSMUSG00000085077","1700049E15Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000079271","1700049E17Rik1",0,0,0,0,0,0,0,0
"ENSMUSG00000072613","1700049E17Rik2",0,0,0,0,0,0,0,0
"ENSMUSG00000101553","1700049E22Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000011052","1700049J03Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000043859","1700049L16Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000086951","1700051A21Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000103341","1700051O22Rik",0.061990581,0.064018913,0.056298736,0,0,0,0.060462588,0
"ENSMUSG00000101912","1700052I22Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000099681","1700052K11Rik",2.603604393,2.688794334,3.434222921,0.211067805,0,2.713379639,2.841741654,3.248991887
"ENSMUSG00000099988","1700054A03Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000097001","1700054K02Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000100219","1700054K19Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000085889","1700054M17Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000104183","1700054O19Rik",0.495924646,0,0.056298736,0.14071187,0.290775292,0.214214182,0.241850354,0
"ENSMUSG00000093616","1700055C04Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000070997","1700055D18Rik",0.681896389,0.960283691,0.506688628,1.969966177,0.072693823,0.285618909,0.423238119,0.844737891
"ENSMUSG00000044854","1700056E22Rik",0.309952904,0.512151302,0.225194946,0,0,0.571237819,0.483700707,0.389879026
"ENSMUSG00000084792","1700056N10Rik",0.991849292,0.832245865,0.900779783,4.643491703,5.888199663,2.570570185,2.055728005,1.949395132
"ENSMUSG00000074139","1700057G04Rik",0,0,0,0,0,0,0.060462588,0
"ENSMUSG00000084757","1700057H15Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000086007","1700057H21Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000089636","1700058P15Rik",0.123981162,0.064018913,0.225194946,0,0.872325876,0.214214182,0.302312942,0.519838702
"ENSMUSG00000086887","1700060C16Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000078957","1700060C20Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000084970","1700060J05Rik",0.061990581,0,0.056298736,0,0,0.214214182,0,0.064979838
"ENSMUSG00000099407","1700060O08Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000102060","1700061E17Rik",0,0,0.056298736,0,0,0,0,0
"ENSMUSG00000085759","1700061E18Rik",0,0,0.056298736,0,0,0,0,0
"ENSMUSG00000085580","1700061F12Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000024209","1700061G19Rik",0.371943485,0.576170215,0.675584837,0,0,1.142475638,1.269714356,1.039677404
"ENSMUSG00000084948","1700061H18Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000028009","1700061I17Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000086366","1700061J23Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000100062","1700063A18Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000100837","1700063D05Rik",0.123981162,0,0.337792418,1.125694958,0.436162938,0.142809455,0.423238119,0.259919351
"ENSMUSG00000040657","1700063H04Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000099266","1700063H06Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000103463","1700063I16Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000102036","1700063K16Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000101978","1700063O14Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000082766","1700064H15Rik",0.247962323,0.064018913,0.168896209,0,0,0,0,0.064979838
"ENSMUSG00000100681","1700064J06Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000100211","1700064M15Rik",0.123981162,0.064018913,0.056298736,0,0,0.071404727,0.181387765,0.129959675
"ENSMUSG00000096655","1700065D16Rik",0.247962323,0.128037825,0.056298736,0,0,0,0.060462588,0.194939513
"ENSMUSG00000099435","1700065I16Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000100872","1700065J18Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000100134","1700065O20Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000101634","1700066B17Rik",0,0,0.056298736,0,0,0,0,0.064979838
"ENSMUSG00000073598","1700066B19Rik",0.123981162,0.320094564,0.281493682,0.070355935,0,0.071404727,0.120925177,0.129959675
"ENSMUSG00000101810","1700066C05Rik",0,0,0,0.070355935,0,0,0,0
"ENSMUSG00000097717","1700066J03Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000038323","1700066M21Rik",9.298587117,10.49910169,10.80935739,0,0,5.92659237,5.260245189,6.108104747
"ENSMUSG00000099605","1700066N21Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000085800","1700066O22Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000099378","1700067G17Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000046408","1700067K01Rik",0.619905808,1.024302604,0.675584837,0,0,1.570904002,0.36277553,0.58481854
"ENSMUSG00000021545","1700067P10Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000053081","1700069B07Rik",0,0.128037825,0,0,0.145387646,0,0,0.064979838
"ENSMUSG00000042184","1700069L16Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000086376","1700071G01Rik",0.061990581,0,0,0,0,0,0,0
"ENSMUSG00000080980","1700071K01Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000090307","1700071M16Rik",2.045689166,3.200945636,3.546820394,21.45856014,27.33287745,1.856522911,1.451102121,0.844737891
"ENSMUSG00000100487","1700072B07Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000101702","1700072G22Rik",0.061990581,0,0,1.336762763,0,0.142809455,0.120925177,0.064979838
"ENSMUSG00000087204","1700073E17Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000102231","1700074A21Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000099872","1700074H08Rik",0,0,0,0,0,0.071404727,0,0
"ENSMUSG00000029883","1700074P13Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000032566","1700080E11Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000086771","1700080G11Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000084859","1700080N15Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000031118","1700080O16Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000100573","1700081H04Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000023737","1700082M22Rik",0,0,0,0.070355935,0.145387646,0,0.120925177,0.064979838
"ENSMUSG00000100668","1700083H02Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000086016","1700084C06Rik",0.061990581,0,0.056298736,0.070355935,0.218081469,0,0.060462588,0.064979838
"ENSMUSG00000100747","1700084E18Rik",0.557915227,0.768226953,0.506688628,0,0.072693823,0.285618909,0.241850354,0.389879026
"ENSMUSG00000099639","1700084F23Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000058101","1700084J12Rik",0,0,0.056298736,0,3.343915858,0.071404727,0,0.259919351
"ENSMUSG00000057805","1700084M14Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000100890","1700085C21Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000020548","1700086D15Rik",0,0,0,0,0,0,0,0.064979838
"ENSMUSG00000071265","1700086L19Rik",0.309952904,0.128037825,0.168896209,0,0,0,0,0.129959675
"ENSMUSG00000097080","1700086O06Rik",1.053839873,0.832245865,1.40746841,0.070355935,0,0.428428364,1.209251768,1.104657241
"ENSMUSG00000085085","1700086P04Rik",0.309952904,0.192056738,0.394091155,0,0,0,0,0.194939513
"ENSMUSG00000087653","1700087M22Rik",0.061990581,0,0.056298736,0,0,0,0,0
"ENSMUSG00000033029","1700088E04Rik",0.495924646,0.448132389,0.6192861,0,0,0.357023637,0,0.064979838
"ENSMUSG00000090462","1700091H14Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000086781","1700092C02Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000092499","1700092C10Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000085353","1700092C17Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000084811","1700092E19Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000078600","1700092K14Rik",0.123981162,0,0,0,0,0,0,0
"ENSMUSG00000090840","1700092M07Rik",0.247962323,0.064018913,0,0,0,0.071404727,0.120925177,0.064979838
"ENSMUSG00000022915","1700093J21Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000020286","1700093K21Rik",0.061990581,0.064018913,0.056298736,0,0,0,0.181387765,0
"ENSMUSG00000101695","1700094J05Rik",0,0,0,0.070355935,0,0,0,0
"ENSMUSG00000100430","1700095A13Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000086046","1700095A21Rik",0,0,0,0.14071187,0,0.071404727,0,0
"ENSMUSG00000098230","1700095B10Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000085407","1700095J03Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000084861","1700095J07Rik",0,0.064018913,0,0,0,0,0.120925177,0
"ENSMUSG00000084804","1700095J12Rik",0.061990581,0,0.056298736,0,0.290775292,0,0,0
"ENSMUSG00000099630","1700096J18Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000101856","1700096K18Rik",6.756973305,6.273853447,7.037342051,2.954949266,0,4.926926187,3.74868048,4.678548317
"ENSMUSG00000099474","1700097N02Rik",0.929858712,0.320094564,0.562987364,0,0,0.571237819,0.36277553,0.779758053
"ENSMUSG00000091906","1700099I09Rik",0,0,0.056298736,0,0,0,0,0
"ENSMUSG00000101051","1700100L14Rik",0.061990581,0,0,0,0,0,0,0
"ENSMUSG00000097675","1700101I11Rik",0.743886969,0.448132389,0.394091155,0,0,0.499833091,0.483700707,0.389879026
"ENSMUSG00000045815","1700101I19Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000102096","1700101O22Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000032611","1700102P08Rik",0.495924646,0.384113476,0.337792418,0,0.72693823,0.785452001,0.604625884,0.649798377
"ENSMUSG00000049476","1700104B16Rik",0,0,0.112597473,0,0,0,0,0
"ENSMUSG00000099923","1700105P06Rik",0,0.128037825,0.056298736,0,0,0.071404727,0.060462588,0
"ENSMUSG00000101009","1700108F19Rik",0.061990581,0,0,0.14071187,0.145387646,0,0,0
"ENSMUSG00000100585","1700108J01Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000084837","1700108N11Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000101505","1700109G14Rik",0.061990581,0.128037825,0,0,0.290775292,0,0,0
"ENSMUSG00000085044","1700109G15Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000008307","1700109H08Rik",0.80587755,1.344397167,1.688962092,7.457729099,7.77823906,1.999332366,1.87434024,1.104657241
"ENSMUSG00000101261","1700109I08Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000097267","1700109K24Rik",0,0,0,0.562847479,0,0,0,0
"ENSMUSG00000099384","1700110C19Rik",0.185971742,0.064018913,0,0,0,0.428428364,0.060462588,0.064979838
"ENSMUSG00000079407","1700110I01Rik",0.061990581,0.064018913,0,0.28142374,0,0,0.120925177,0.064979838
"ENSMUSG00000100732","1700110I07Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000087047","1700110K17Rik",0,0.064018913,0.112597473,0,0,0,0.060462588,0.129959675
"ENSMUSG00000029837","1700111E14Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000100511","1700111N16Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000091329","1700112D23Rik",0.061990581,0,0.168896209,0,0,0.142809455,0,0
"ENSMUSG00000063458","1700112E06Rik",4.77327472,3.136926723,3.715716603,3.30672894,0,3.570236367,3.567292714,3.703850751
"ENSMUSG00000101574","1700112H15Rik",0.123981162,0,0,0,0,0,0,0
"ENSMUSG00000086632","1700112J05Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000097527","1700112J16Rik",0.185971742,0.320094564,0.394091155,0.070355935,0,0,0.120925177,0
"ENSMUSG00000087510","1700112K13Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000096935","1700113A16Rik",1.053839873,0.70420804,0.957078519,0.351779674,0.436162938,0.928261456,0.36277553,0.779758053
"ENSMUSG00000102822","1700113B19Rik",0,0,0,0,0,0,0.120925177,0.064979838
"ENSMUSG00000047129","1700113H08Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000092276","1700116B05Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000100593","1700119H24Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000082488","1700119I11Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000045391","1700120B22Rik",0,0,0,0,0,0,0,0.064979838
"ENSMUSG00000100599","1700120C14Rik",0.991849292,0.576170215,0.900779783,0.492491544,0.145387646,0.928261456,0.423238119,0.714778215
"ENSMUSG00000098086","1700120C18Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000086333","1700120E14Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000100717","1700120G07Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000086068","1700120G11Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000099579","1700120K04Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000093386","1700120O09Rik",0,0,0,0,0,0.071404727,0,0
"ENSMUSG00000086275","1700121C08Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000099574","1700121L03Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000100364","1700121L16Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000092066","1700121N20Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000101409","1700122D07Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000087685","1700122E12Rik",0.185971742,0.448132389,0.168896209,0,0,0,0.181387765,0.194939513
"ENSMUSG00000094928","1700122O11Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000029526","1700123K08Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000072878","1700123L14Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000085614","1700123M08Rik",1.363792777,0.448132389,0.78818231,0,0,0.499833091,0.423238119,0.389879026
"ENSMUSG00000086080","1700123O12Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000040822","1700123O20Rik",37.62828253,32.26553201,35.69339888,20.40322112,22.09892219,35.48814949,30.95684525,32.74983822
"ENSMUSG00000101481","1700123O21Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000099354","1700124L16Rik",0,0.064018913,0,0.914627154,0,0,0,0
"ENSMUSG00000085263","1700125G02Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000097584","1700125G22Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000085197","1700125H03Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000018479","1700125H20Rik",0.061990581,0.192056738,0,0,0,0,0.060462588,0.194939513
"ENSMUSG00000099945","1700126A01Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000099794","1700128A07Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000031510","1700128E19Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000031998","1700128F08Rik",0,0.064018913,0,0.562847479,0.072693823,0,0,0
"ENSMUSG00000021977","1700129C05Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000100603","1700129L04Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000100182","1810006J02Rik",1.239811616,1.280378254,1.40746841,0,3.198528212,0.285618909,0.181387765,0.129959675
"ENSMUSG00000100844","1810007C17Rik",0,0,0,0,0,0,0.060462588,0
"ENSMUSG00000100001","1810007D17Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000089745","1810008B01Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000100094","1810008I18Rik",0.123981162,0,0.225194946,0,0,0,0,0
"ENSMUSG00000071653","1810009A15Rik",2.107679746,2.432718683,2.477144402,1.758898372,2.398896159,1.785118184,2.660353889,2.664173347
"ENSMUSG00000094808","1810009J06Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000078607","1810010H24Rik",0.495924646,0.448132389,0.337792418,0,0,0.285618909,0.36277553,0.454858864
"ENSMUSG00000056329","1810010K12Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000041707","1810011H11Rik",2.045689166,2.368699771,1.520065883,0,7.77823906,3.927260004,0.846476237,0.909717728
"ENSMUSG00000056313","1810011O10Rik",42.33956667,33.03375897,37.21346477,0,9.086727874,0.571237819,0.423238119,6.822882962
"ENSMUSG00000087595","1810012K08Rik",0.123981162,0,0,0,0,0,0,0
"ENSMUSG00000099825","1810012K16Rik",0.061990581,0.256075651,0.112597473,0,0,0,0.060462588,0.064979838
"ENSMUSG00000028177","1810013D15Rik",0.061990581,0.384113476,0.056298736,1.125694958,0.581550584,0.142809455,0.483700707,0.259919351
"ENSMUSG00000022507","1810013L24Rik",99.18492925,100.2536173,101.3940243,64.16461263,92.83001196,107.5355194,107.5024821,95.0655026
"ENSMUSG00000097412","1810014B01Rik",2.541613812,2.560756509,2.871235557,1.407118698,1.090407345,1.570904002,2.539428712,2.729153185
"ENSMUSG00000101088","1810018F18Rik",0,0,0,0,0,0,0,0
"ENSMUSG00000086390","1810019D21Rik",0.061990581,0.320094564,0.056298736,0,0,0,0.241850354,0.259919351
"ENSMUSG00000097115","1810019N24Rik",0,0.128037825,0.168896209,0,0,0.285618909,0.36277553,0.064979838
"ENSMUSG00000089997","1810020O05Rik",0,0,0,0,0,0.071404727,0.181387765,0.064979838
"ENSMUSG00000087331","1810021B22Rik",2.045689166,1.984586294,2.871235557,2.040322112,0.799632053,1.35668982,1.027864002,1.039677404
"ENSMUSG00000078784","1810022K09Rik",36.07851801,32.96974005,37.77645213,48.61595101,35.61997327,33.27460295,37.78911774,45.48588641
"ENSMUSG00000044145","1810024B03Rik",2.231660908,2.240661945,1.857858301,0.492491544,0,2.14214182,1.87434024,2.664173347
"ENSMUSG00000101970","1810026B05Rik",40.16989634,41.35621762,29.16274546,101.3125463,81.5624694,29.63296185,40.69132198,43.86139047
"ENSMUSG00000048429","1810026J23Rik",40.60383041,38.7314422,36.0311913,7.528085034,33.29377093,29.7757713,33.67766173,28.5911286
"ENSMUSG00000044148","1810030O07Rik",62.67247717,59.72964557,56.63652883,60.22468027,39.32735824,62.47913643,67.05301051,60.1063499
"ENSMUSG00000020812","1810032O08Rik",3.781425428,3.649078025,2.139351984,3.377084875,20.49965808,3.855855277,3.506830126,3.768830588
"ENSMUSG00000097101","1810034E14Rik",10.66237989,9.538817996,9.852278872,6.824525685,10.46791051,4.284283641,6.409034368,4.938467668
"ENSMUSG00000054091","1810037I17Rik",102.2844583,88.73021303,99.36726976,50.23413752,73.12998593,75.11777317,82.10819502,102.8630831
"ENSMUSG00000102112","1810041H14Rik",0,0.064018913,0.112597473,0.351779674,1.671957929,0.142809455,0.120925177,0.519838702
"ENSMUSG00000062760","1810041L15Rik",0,0,0.056298736,0,0,0,0,0
"ENSMUSG00000020284","1810043G02Rik",18.78314598,15.30052014,14.80656768,8.935203732,19.04578162,13.20987456,11.9715925,14.55548365
"ENSMUSG00000078572","1810043H04Rik",10.60038931,11.26732864,13.96208663,10.27196649,0.072693823,10.78211383,11.54835438,13.51580625
"ENSMUSG00000100680","1810044D09Rik",1.301802196,0.70420804,0.731883573,0,0,0.785452001,0.241850354,0.519838702
"ENSMUSG00000036027","1810046K07Rik",0,0,0,0,0,0.142809455,0,0.064979838
"ENSMUSG00000097221","1810049J17Rik",0.929858712,1.152340429,1.013377255,0.492491544,0.581550584,0.499833091,0.725551061,0.58481854
